date,temp_avg,temp_max,temp_min,humidity,rainfall,wind_speed,sunshine_hours,ground_temp,pm10,pm25,o3,no2,co,so2,temp_range,temp_change,humidity_change,humidity_std3,rainfall_7d,rh_over_60,temp_over_20,rh60_days_7,rh60_days_28,rh75,rh95,rh75_days_7,rh75_days_28,rh95_days_7,rh95_days_28,rh75_consecutive_days,rh95_consecutive_days,wood_mold_condition,wood_mold_days_7,wood_mold_days_28,rh70_metal,rh70_days_7,rh70_days_28,rh70_consecutive_days,metal_so2_humidity,pm_total,pm_load_3d,pm_load_7d,so2_ma7,no2_ma7,o3_ma7,month,season,year,display_season
2020-08-29,27.3,31.8,23.6,80.4,1.3,1.1,6.3,29.2,14.0,8.0,0.022,0.007,0.2,0.003,8.2,0.8000000000000007,6.5,3.6170890690350377,22.8,1,1,7.0,28.0,1,0,7.0,21.0,0.0,2.0,9,0,1,7.0,21.0,1,7.0,28.0,62,0.003,22.0,79.0,283.0,0.003428571428571429,0.007857142857142858,0.030714285714285715,8,여름,2020,2. 여름 (6~8월)
2020-08-30,27.1,33.9,23.2,77.9,0.0,1.4,7.2,30.7,14.0,7.0,0.025,0.005,0.2,0.003,10.7,0.1999999999999993,2.5,4.645786621588757,22.8,1,1,7.0,28.0,1,0,7.0,21.0,0.0,2.0,10,0,1,7.0,21.0,1,7.0,28.0,63,0.003,21.0,72.0,265.0,0.003428571428571429,0.007714285714285714,0.029285714285714283,8,여름,2020,2. 여름 (6~8월)
2020-08-31,24.2,26.5,22.3,81.3,0.0,1.8,0.1,25.5,14.0,5.0,0.029,0.006,0.2,0.003,4.199999999999999,2.900000000000002,3.3999999999999915,1.7616280348964912,22.8,1,1,7.0,28.0,1,0,7.0,22.0,0.0,2.0,11,0,1,7.0,22.0,1,7.0,28.0,64,0.003,19.0,62.0,229.0,0.003428571428571429,0.007285714285714285,0.027714285714285712,8,여름,2020,2. 여름 (6~8월)
2020-09-01,24.3,27.7,21.1,81.6,0.0,1.3,1.0,26.9,16.0,7.0,0.028,0.007,0.3,0.003,6.599999999999998,0.10000000000000142,0.29999999999999716,2.055075018906421,21.8,1,1,7.0,28.0,1,0,7.0,23.0,0.0,2.0,12,0,1,7.0,23.0,1,7.0,28.0,65,0.003,23.0,63.0,184.0,0.0031428571428571426,0.006857142857142858,0.027285714285714285,9,가을,2020,3. 가을 (9~11월)
2020-09-02,25.2,28.5,23.2,90.5,23.9,2.4,0.1,25.4,11.0,5.0,0.024,0.006,0.3,0.003,5.300000000000001,0.8999999999999986,8.900000000000006,5.227172594561315,34.3,1,1,7.0,28.0,1,0,7.0,23.0,0.0,2.0,13,0,1,7.0,23.0,1,7.0,28.0,66,0.003,16.0,58.0,158.0,0.003,0.006857142857142856,0.026571428571428572,9,가을,2020,3. 가을 (9~11월)
2020-09-03,25.1,29.2,19.0,72.0,79.9,4.6,7.6,26.4,16.0,7.0,0.037,0.006,0.3,0.003,10.2,0.09999999999999787,18.5,9.252206943931435,111.9,1,1,7.0,28.0,0,0,6.0,22.0,0.0,2.0,0,0,0,6.0,22.0,1,7.0,28.0,67,0.003,23.0,62.0,153.0,0.003,0.006571428571428571,0.027,9,가을,2020,3. 가을 (9~11월)
2020-09-04,22.5,29.3,16.4,72.1,0.0,1.1,11.4,24.8,39.0,24.0,0.047,0.01,0.4,0.003,12.900000000000002,2.6000000000000014,0.09999999999999432,10.652229813517916,105.10000000000001,1,1,7.0,28.0,0,0,5.0,21.0,0.0,1.0,0,0,0,5.0,21.0,1,7.0,28.0,68,0.003,63.0,102.0,187.0,0.003,0.006714285714285714,0.030285714285714284,9,가을,2020,3. 가을 (9~11월)
2020-09-05,18.8,21.9,16.9,91.9,9.2,0.9,0.0,21.3,37.0,26.0,0.03,0.012,0.6,0.004,5.0,3.6999999999999993,19.80000000000001,11.460511914104595,113.00000000000001,1,0,7.0,28.0,1,0,5.0,21.0,0.0,0.0,1,0,0,4.0,20.0,1,7.0,28.0,69,0.004,63.0,149.0,228.0,0.003142857142857143,0.007428571428571429,0.03142857142857143,9,가을,2020,3. 가을 (9~11월)
2020-09-06,19.7,22.2,17.1,92.8,12.1,0.9,0.0,21.0,14.0,7.0,0.036,0.006,0.3,0.003,5.099999999999998,0.8999999999999986,0.8999999999999915,11.699999999999982,125.10000000000001,1,0,7.0,28.0,1,0,5.0,21.0,0.0,0.0,2,0,0,3.0,19.0,1,7.0,28.0,70,0.003,21.0,147.0,228.0,0.0031428571428571426,0.007571428571428571,0.033,9,가을,2020,3. 가을 (9~11월)
2020-09-07,22.5,24.6,20.5,80.5,56.4,4.5,0.1,21.4,5.0,3.0,0.039,0.003,0.2,0.003,4.100000000000001,2.8000000000000007,12.299999999999997,6.856383886568727,181.5,1,1,7.0,28.0,1,0,5.0,21.0,0.0,0.0,3,0,1,3.0,19.0,1,7.0,28.0,71,0.003,8.0,92.0,217.0,0.0031428571428571426,0.0071428571428571435,0.034428571428571426,9,가을,2020,3. 가을 (9~11월)
2020-09-08,22.9,28.1,18.5,78.8,1.0,2.0,7.6,22.9,43.0,27.0,0.064,0.007,0.5,0.004,9.600000000000001,0.3999999999999986,1.7000000000000028,7.639589866827467,182.5,1,1,7.0,28.0,1,0,5.0,21.0,0.0,0.0,4,0,1,3.0,19.0,1,7.0,28.0,72,0.004,70.0,99.0,264.0,0.0032857142857142855,0.0071428571428571435,0.03957142857142857,9,가을,2020,3. 가을 (9~11월)
2020-09-09,22.0,27.0,19.0,81.9,2.1,1.0,4.5,25.2,39.0,27.0,0.043,0.011,0.5,0.003,8.0,0.8999999999999986,3.1000000000000085,1.5524174696259687,160.7,1,1,7.0,28.0,1,0,5.0,21.0,0.0,0.0,5,0,1,3.0,19.0,1,7.0,28.0,73,0.003,66.0,144.0,314.0,0.0032857142857142855,0.007857142857142858,0.042285714285714295,9,가을,2020,3. 가을 (9~11월)
2020-09-10,21.8,26.9,18.2,81.9,5.8,0.9,5.2,25.4,33.0,22.0,0.04,0.009,0.4,0.003,8.7,0.1999999999999993,0.0,1.7897858344878055,86.6,1,1,7.0,28.0,1,0,6.0,22.0,0.0,0.0,6,0,1,4.0,20.0,1,7.0,28.0,74,0.003,55.0,191.0,346.0,0.0032857142857142855,0.008285714285714285,0.04271428571428571,9,가을,2020,3. 가을 (9~11월)
2020-09-11,20.9,25.8,18.5,84.6,1.9,1.5,0.2,22.1,29.0,17.0,0.036,0.008,0.5,0.003,7.300000000000001,0.9000000000000021,2.6999999999999886,1.558845726811985,88.5,1,1,7.0,28.0,1,0,7.0,23.0,0.0,0.0,7,0,1,5.0,21.0,1,7.0,28.0,75,0.003,46.0,167.0,329.0,0.0032857142857142855,0.008,0.04114285714285714,9,가을,2020,3. 가을 (9~11월)
2020-09-12,19.4,21.6,17.9,89.4,5.1,1.0,0.0,21.1,14.0,6.0,0.035,0.007,0.5,0.003,3.700000000000003,1.5,4.800000000000011,3.79868398264452,84.39999999999999,1,0,7.0,28.0,1,0,7.0,24.0,0.0,0.0,8,0,0,5.0,21.0,1,7.0,28.0,76,0.003,20.0,121.0,286.0,0.0031428571428571426,0.007285714285714285,0.041857142857142864,9,가을,2020,3. 가을 (9~11월)
2020-09-13,19.2,23.6,17.2,83.9,0.0,1.2,3.9,22.4,12.0,3.0,0.03,0.004,0.4,0.003,6.400000000000002,0.1999999999999993,5.5,2.9938826518975965,72.3,1,0,7.0,28.0,1,0,7.0,24.0,0.0,0.0,9,0,0,5.0,20.0,1,7.0,28.0,77,0.003,15.0,81.0,280.0,0.003142857142857143,0.007,0.040999999999999995,9,가을,2020,3. 가을 (9~11월)
2020-09-14,21.1,27.3,17.3,78.9,0.0,1.2,7.2,23.9,26.0,15.0,0.029,0.008,0.5,0.003,10.0,1.9000000000000021,5.0,5.2519837521962485,15.9,1,1,7.0,28.0,1,0,7.0,24.0,0.0,0.0,10,0,1,5.0,20.0,1,7.0,28.0,78,0.003,41.0,76.0,313.0,0.003142857142857143,0.007714285714285714,0.03957142857142858,9,가을,2020,3. 가을 (9~11월)
2020-09-15,21.2,27.5,16.5,79.8,0.0,1.3,7.7,23.3,27.0,13.0,0.037,0.009,0.5,0.004,11.0,0.09999999999999787,0.8999999999999915,2.6652079343521056,14.9,1,1,7.0,28.0,1,0,7.0,24.0,0.0,0.0,11,0,1,5.0,20.0,1,7.0,28.0,79,0.004,40.0,96.0,283.0,0.003142857142857143,0.008,0.03571428571428571,9,가을,2020,3. 가을 (9~11월)
2020-09-16,20.8,23.2,18.8,88.1,0.6,0.6,0.1,23.1,24.0,15.0,0.029,0.011,0.4,0.003,4.399999999999999,0.3999999999999986,8.299999999999997,5.071817557181387,13.4,1,1,7.0,28.0,1,0,7.0,25.0,0.0,0.0,12,0,1,5.0,21.0,1,7.0,28.0,80,0.003,39.0,120.0,256.0,0.0031428571428571426,0.007999999999999998,0.03371428571428572,9,가을,2020,3. 가을 (9~11월)
2020-09-17,20.2,23.7,17.6,88.6,1.7,0.8,0.0,21.4,28.0,18.0,0.02,0.013,0.4,0.004,6.099999999999998,0.6000000000000014,0.5,4.942671342502969,9.3,1,1,7.0,28.0,1,0,7.0,26.0,0.0,0.0,13,0,1,5.0,22.0,1,7.0,28.0,81,0.004,46.0,125.0,247.0,0.0032857142857142855,0.008571428571428572,0.030857142857142857,9,가을,2020,3. 가을 (9~11월)
2020-09-18,18.7,24.8,13.2,80.9,1.9,1.5,2.3,21.2,27.0,14.0,0.03,0.011,0.4,0.004,11.600000000000001,1.5,7.699999999999989,4.308518693627013,9.299999999999999,1,0,7.0,28.0,1,0,7.0,26.0,0.0,0.0,14,0,0,4.0,21.0,1,7.0,28.0,82,0.004,41.0,126.0,242.0,0.003428571428571429,0.009,0.03,9,가을,2020,3. 가을 (9~11월)
2020-09-19,18.6,25.8,10.7,71.4,0.0,1.2,10.1,20.9,27.0,12.0,0.031,0.009,0.4,0.004,15.100000000000001,0.09999999999999787,9.5,8.615683373940806,4.199999999999999,1,0,7.0,28.0,0,0,6.0,25.0,0.0,0.0,0,0,0,4.0,20.0,1,7.0,28.0,83,0.004,39.0,126.0,261.0,0.0035714285714285713,0.009285714285714286,0.029428571428571425,9,가을,2020,3. 가을 (9~11월)
2020-09-20,18.7,25.9,12.4,63.0,0.0,1.9,11.2,20.6,22.0,10.0,0.04,0.006,0.4,0.004,13.499999999999998,0.09999999999999787,8.400000000000006,8.955631375471716,4.199999999999999,1,0,7.0,28.0,0,0,5.0,24.0,0.0,0.0,0,0,0,4.0,19.0,0,6.0,27.0,0,0.0,32.0,112.0,278.0,0.0037142857142857142,0.009571428571428573,0.030857142857142857,9,가을,2020,3. 가을 (9~11월)
2020-09-21,16.0,23.0,9.4,75.5,0.0,1.1,9.6,19.6,19.0,9.0,0.026,0.008,0.4,0.004,13.6,2.6999999999999993,12.5,6.372074492136246,4.199999999999999,1,0,7.0,28.0,1,0,5.0,24.0,0.0,0.0,1,0,0,3.0,18.0,1,6.0,27.0,1,0.004,28.0,99.0,265.0,0.003857142857142857,0.009571428571428573,0.030428571428571426,9,가을,2020,3. 가을 (9~11월)
2020-09-22,16.1,21.8,11.9,80.4,0.0,1.5,4.7,19.0,15.0,7.0,0.022,0.008,0.4,0.003,9.9,0.10000000000000142,4.900000000000006,8.972364979944452,4.199999999999999,1,0,7.0,28.0,1,0,5.0,24.0,0.0,0.0,2,0,0,2.0,17.0,1,6.0,27.0,2,0.003,22.0,82.0,247.0,0.0037142857142857147,0.009428571428571429,0.028285714285714282,9,가을,2020,3. 가을 (9~11월)
2020-09-23,17.9,22.8,13.3,73.9,0.0,2.0,1.0,19.4,16.0,8.0,0.027,0.008,0.4,0.003,9.5,1.7999999999999972,6.5,3.3867388443752717,3.5999999999999996,1,0,7.0,28.0,0,0,4.0,23.0,0.0,0.0,0,0,0,1.0,16.0,1,6.0,27.0,3,0.003,24.0,74.0,232.0,0.0037142857142857147,0.009,0.027999999999999997,9,가을,2020,3. 가을 (9~11월)
2020-09-24,18.8,24.0,14.4,72.8,0.0,1.8,4.6,22.4,15.0,6.0,0.032,0.007,0.3,0.003,9.6,0.9000000000000021,1.1000000000000085,4.107310555582611,1.9,1,0,7.0,28.0,0,0,3.0,22.0,0.0,0.0,0,0,0,0.0,15.0,1,6.0,27.0,4,0.003,21.0,67.0,207.0,0.0035714285714285718,0.008142857142857143,0.029714285714285714,9,가을,2020,3. 가을 (9~11월)
2020-09-25,18.2,24.7,12.5,76.3,0.0,1.1,4.9,21.6,28.0,15.0,0.018,0.013,0.4,0.004,12.2,0.6000000000000014,3.5,1.7897858344879112,0.0,1,0,7.0,28.0,1,0,3.0,22.0,0.0,0.0,1,0,0,0.0,14.0,1,6.0,27.0,5,0.004,43.0,88.0,209.0,0.0035714285714285718,0.008428571428571428,0.028,9,가을,2020,3. 가을 (9~11월)
2020-09-26,18.2,24.1,12.5,73.6,0.0,1.3,5.7,21.2,22.0,8.0,0.025,0.009,0.4,0.004,11.600000000000001,0.0,2.700000000000003,1.8339392937972583,0.0,1,0,7.0,28.0,0,0,3.0,21.0,0.0,0.0,0,0,0,0.0,13.0,1,6.0,27.0,6,0.004,30.0,94.0,200.0,0.0035714285714285718,0.008428571428571428,0.027142857142857142,9,가을,2020,3. 가을 (9~11월)
2020-09-27,17.6,23.2,12.1,74.1,0.0,1.6,7.3,21.9,17.0,6.0,0.034,0.005,0.3,0.003,11.1,0.5999999999999979,0.5,1.4364307617611167,0.0,1,0,7.0,28.0,0,0,3.0,20.0,0.0,0.0,0,0,0,0.0,12.0,1,7.0,27.0,7,0.003,23.0,96.0,191.0,0.003428571428571429,0.008285714285714287,0.026285714285714284,9,가을,2020,3. 가을 (9~11월)
2020-09-28,15.4,23.4,8.7,80.5,0.0,1.0,9.2,20.6,17.0,7.0,0.024,0.008,0.4,0.004,14.7,2.200000000000001,6.400000000000006,3.847510017314277,0.0,1,0,7.0,28.0,1,0,3.0,20.0,0.0,0.0,1,0,0,0.0,11.0,1,7.0,27.0,8,0.004,24.0,77.0,187.0,0.003428571428571429,0.008285714285714285,0.026,9,가을,2020,3. 가을 (9~11월)
2020-09-29,16.1,25.2,9.1,78.6,0.0,0.9,6.9,20.1,23.0,12.0,0.024,0.011,0.5,0.004,16.1,0.7000000000000011,1.9000000000000057,3.2868424564213226,0.0,1,0,7.0,28.0,1,0,3.0,20.0,0.0,0.0,2,0,0,0.0,10.0,1,7.0,27.0,9,0.004,35.0,82.0,200.0,0.0035714285714285713,0.008714285714285714,0.026285714285714284,9,가을,2020,3. 가을 (9~11월)
2020-09-30,16.3,24.1,11.1,77.8,0.0,1.1,6.1,20.3,17.0,10.0,0.027,0.008,0.4,0.004,13.000000000000002,0.1999999999999993,0.7999999999999972,1.3868429375144753,0.0,1,0,7.0,28.0,1,0,4.0,20.0,0.0,0.0,3,0,0,0.0,9.0,1,7.0,27.0,10,0.004,27.0,86.0,203.0,0.0037142857142857142,0.008714285714285714,0.02628571428571429,9,가을,2020,3. 가을 (9~11월)
2020-10-01,16.9,23.5,10.2,79.4,0.0,1.2,9.7,21.5,16.0,8.0,0.028,0.005,0.4,0.004,13.3,0.5999999999999979,1.6000000000000085,0.8000000000002724,0.0,1,0,7.0,28.0,1,0,5.0,21.0,0.0,0.0,4,0,0,0.0,9.0,1,7.0,27.0,11,0.004,24.0,86.0,206.0,0.003857142857142857,0.008428571428571428,0.025714285714285717,10,가을,2020,3. 가을 (9~11월)
2020-10-02,18.3,25.5,12.3,80.6,0.0,1.0,6.6,21.8,25.0,17.0,0.03,0.008,0.5,0.004,13.2,1.4000000000000021,1.1999999999999886,1.4047538337138519,0.0,1,0,7.0,28.0,1,0,5.0,22.0,0.0,0.0,5,0,0,0.0,9.0,1,7.0,27.0,12,0.004,42.0,93.0,205.0,0.003857142857142857,0.007714285714285715,0.02742857142857143,10,가을,2020,3. 가을 (9~11월)
2020-10-03,20.1,25.4,16.1,79.5,0.9,0.8,4.6,22.8,29.0,21.0,0.03,0.008,0.5,0.004,9.299999999999997,1.8000000000000007,1.0999999999999943,0.6658328118482589,0.9,1,1,7.0,28.0,1,0,6.0,22.0,0.0,0.0,6,0,1,1.0,10.0,1,7.0,27.0,13,0.004,50.0,116.0,225.0,0.003857142857142857,0.007571428571428572,0.028142857142857143,10,가을,2020,3. 가을 (9~11월)
2020-10-04,19.0,22.5,16.0,76.6,0.2,1.2,0.1,20.3,27.0,19.0,0.032,0.007,0.5,0.004,6.5,1.1000000000000014,2.9000000000000057,2.0663978319772833,1.1,1,0,7.0,28.0,1,0,7.0,22.0,0.0,0.0,7,0,0,1.0,10.0,1,7.0,27.0,14,0.004,46.0,138.0,248.0,0.004,0.007857142857142858,0.027857142857142858,10,가을,2020,3. 가을 (9~11월)
2020-10-05,14.8,20.3,9.7,51.3,0.0,2.8,10.7,18.6,24.0,8.0,0.035,0.006,0.4,0.004,10.600000000000001,4.199999999999999,25.299999999999997,15.512038335864618,1.1,0,0,6.0,27.0,0,0,6.0,21.0,0.0,0.0,0,0,0,1.0,9.0,0,6.0,26.0,0,0.0,32.0,128.0,256.0,0.004,0.007571428571428571,0.029428571428571432,10,가을,2020,3. 가을 (9~11월)
2020-10-06,13.9,21.9,6.4,67.5,0.0,1.1,10.9,18.8,23.0,10.0,0.027,0.01,0.5,0.004,15.499999999999998,0.9000000000000004,16.200000000000003,12.814965209993098,1.1,1,0,6.0,27.0,0,0,5.0,20.0,0.0,0.0,0,0,0,1.0,8.0,0,5.0,25.0,0,0.0,33.0,111.0,254.0,0.004,0.007428571428571429,0.029857142857142856,10,가을,2020,3. 가을 (9~11월)
2020-10-07,16.1,21.6,10.5,71.9,0.0,2.0,6.5,19.7,16.0,7.0,0.028,0.007,0.4,0.003,11.100000000000001,2.200000000000001,4.400000000000006,10.848655830716243,1.1,1,0,6.0,27.0,0,0,4.0,19.0,0.0,0.0,0,0,0,1.0,7.0,1,5.0,25.0,1,0.003,23.0,88.0,250.0,0.0038571428571428576,0.007285714285714286,0.03,10,가을,2020,3. 가을 (9~11월)
2020-10-08,17.4,20.7,15.5,57.9,0.0,4.2,6.2,18.9,16.0,4.0,0.044,0.004,0.5,0.004,5.199999999999999,1.2999999999999972,14.000000000000007,7.159143337951369,1.1,0,0,5.0,26.0,0,0,3.0,18.0,0.0,0.0,0,0,0,1.0,6.0,0,4.0,24.0,0,0.0,20.0,76.0,246.0,0.0038571428571428576,0.0071428571428571435,0.032285714285714286,10,가을,2020,3. 가을 (9~11월)
2020-10-09,17.8,20.3,15.7,59.1,0.0,3.7,4.4,19.0,24.0,7.0,0.05,0.004,0.5,0.004,4.600000000000001,0.40000000000000213,1.2000000000000028,7.759725081040781,1.1,0,0,4.0,25.0,0,0,2.0,17.0,0.0,0.0,0,0,0,1.0,5.0,0,3.0,23.0,0,0.0,31.0,74.0,235.0,0.0038571428571428576,0.006571428571428571,0.03514285714285714,10,가을,2020,3. 가을 (9~11월)
2020-10-10,16.9,22.3,12.1,65.9,0.0,1.6,6.0,20.8,21.0,8.0,0.045,0.006,0.5,0.004,10.200000000000001,0.9000000000000021,6.800000000000004,4.314317249963572,0.2,1,0,4.0,25.0,0,0,1.0,16.0,0.0,0.0,0,0,0,0.0,5.0,0,2.0,22.0,0,0.0,29.0,80.0,214.0,0.0038571428571428576,0.006285714285714286,0.03728571428571429,10,가을,2020,3. 가을 (9~11월)
2020-10-11,14.7,20.7,9.5,78.0,0.0,0.8,1.7,18.3,22.0,11.0,0.029,0.009,0.5,0.004,11.2,2.1999999999999993,12.099999999999994,9.573052456418143,0.0,1,0,4.0,25.0,1,0,1.0,16.0,0.0,0.0,1,0,0,0.0,5.0,1,2.0,22.0,1,0.004,33.0,93.0,201.0,0.0038571428571428576,0.006571428571428571,0.03685714285714286,10,가을,2020,3. 가을 (9~11월)
2020-10-12,15.3,22.9,10.5,78.0,0.0,1.1,3.6,18.1,35.0,21.0,0.026,0.012,0.6,0.004,12.399999999999999,0.6000000000000014,0.0,6.9859382571944915,0.0,1,0,5.0,25.0,1,0,2.0,16.0,0.0,0.0,2,0,0,0.0,4.0,1,3.0,22.0,2,0.004,56.0,118.0,225.0,0.0038571428571428576,0.0074285714285714285,0.03557142857142857,10,가을,2020,3. 가을 (9~11월)
2020-10-13,14.0,21.3,8.0,61.8,0.0,1.6,7.4,16.0,28.0,13.0,0.033,0.011,0.5,0.004,13.3,1.3000000000000007,16.200000000000003,9.353074360871936,0.0,1,0,5.0,25.0,0,0,2.0,15.0,0.0,0.0,0,0,0,0.0,3.0,0,3.0,21.0,0,0.0,41.0,130.0,233.0,0.0038571428571428576,0.00757142857142857,0.03642857142857143,10,가을,2020,3. 가을 (9~11월)
2020-10-14,11.4,21.0,5.1,70.6,0.0,1.2,3.9,14.8,40.0,19.0,0.022,0.016,0.6,0.005,15.9,2.5999999999999996,8.799999999999997,8.110076037456942,0.0,1,0,5.0,25.0,0,0,2.0,14.0,0.0,0.0,0,0,0,0.0,2.0,1,3.0,21.0,1,0.005,59.0,156.0,269.0,0.004142857142857143,0.008857142857142857,0.03557142857142857,10,가을,2020,3. 가을 (9~11월)
2020-10-15,12.6,20.6,4.1,65.6,0.0,1.1,9.2,15.3,30.0,13.0,0.033,0.012,0.6,0.004,16.5,1.1999999999999993,5.0,4.4136152981427665,0.0,1,0,6.0,25.0,0,0,2.0,13.0,0.0,0.0,0,0,0,0.0,1.0,0,3.0,20.0,0,0.0,43.0,143.0,292.0,0.0041428571428571434,0.01,0.034,10,가을,2020,3. 가을 (9~11월)
2020-10-16,12.3,17.2,6.4,78.0,0.0,0.6,0.4,15.0,35.0,19.0,0.015,0.017,0.6,0.004,10.799999999999999,0.29999999999999893,12.400000000000006,6.2385895841928924,0.0,1,0,7.0,25.0,1,0,3.0,13.0,0.0,0.0,1,0,0,0.0,1.0,1,4.0,20.0,1,0.004,54.0,156.0,315.0,0.0041428571428571434,0.011857142857142856,0.029,10,가을,2020,3. 가을 (9~11월)
2020-10-17,12.7,20.8,6.2,73.8,0.0,1.0,9.6,15.5,37.0,22.0,0.028,0.014,0.6,0.004,14.600000000000001,0.3999999999999986,4.200000000000003,6.306610288683882,0.0,1,0,7.0,25.0,0,0,3.0,13.0,0.0,0.0,0,0,0,0.0,1.0,1,5.0,20.0,2,0.004,59.0,156.0,345.0,0.0041428571428571434,0.013000000000000001,0.026571428571428576,10,가을,2020,3. 가을 (9~11월)
2020-10-18,10.9,21.1,4.1,70.5,0.0,1.1,8.2,14.4,27.0,16.0,0.024,0.012,0.6,0.004,17.0,1.799999999999999,3.299999999999997,3.758989225842509,0.0,1,0,7.0,25.0,0,0,2.0,13.0,0.0,0.0,0,0,0,0.0,1.0,1,5.0,21.0,3,0.004,43.0,156.0,355.0,0.0041428571428571434,0.013428571428571429,0.025857142857142856,10,가을,2020,3. 가을 (9~11월)
2020-10-19,12.1,21.6,3.4,72.9,0.0,0.9,8.9,15.8,41.0,19.0,0.028,0.015,0.7,0.005,18.200000000000003,1.1999999999999993,2.4000000000000057,1.7058722109231907,0.0,1,0,7.0,25.0,0,0,1.0,12.0,0.0,0.0,0,0,0,0.0,1.0,1,5.0,21.0,4,0.005,60.0,162.0,359.0,0.004285714285714286,0.013857142857142858,0.02614285714285714,10,가을,2020,3. 가을 (9~11월)
2020-10-20,12.2,21.9,5.4,76.3,0.0,1.0,8.1,14.6,40.0,20.0,0.028,0.015,0.7,0.004,16.5,0.09999999999999964,3.3999999999999915,2.914332399252586,0.0,1,0,7.0,25.0,1,0,2.0,12.0,0.0,0.0,1,0,0,0.0,1.0,1,6.0,21.0,5,0.004,60.0,163.0,378.0,0.004285714285714286,0.01442857142857143,0.02542857142857143,10,가을,2020,3. 가을 (9~11월)
2020-10-21,12.7,18.1,7.1,86.3,10.0,0.7,0.2,14.2,36.0,22.0,0.016,0.019,0.6,0.004,11.000000000000002,0.5,10.0,6.965629906907213,10.0,1,0,7.0,25.0,1,0,3.0,13.0,0.0,0.0,2,0,0,0.0,1.0,1,6.0,21.0,6,0.004,58.0,178.0,377.0,0.0041428571428571434,0.014857142857142859,0.024571428571428574,10,가을,2020,3. 가을 (9~11월)
2020-10-22,14.3,17.8,11.1,76.6,0.0,2.1,0.3,14.8,40.0,20.0,0.03,0.014,0.5,0.004,6.700000000000001,1.6000000000000014,9.700000000000003,5.688878038184122,10.0,1,0,7.0,25.0,1,0,4.0,14.0,0.0,0.0,3,0,0,0.0,1.0,1,7.0,21.0,7,0.004,60.0,178.0,394.0,0.0041428571428571434,0.015142857142857142,0.024142857142857143,10,가을,2020,3. 가을 (9~11월)
2020-10-23,11.0,16.4,7.3,48.5,0.0,3.2,9.2,10.5,25.0,6.0,0.036,0.01,0.5,0.003,9.099999999999998,3.3000000000000007,28.099999999999994,19.63220143879268,10.0,0,0,6.0,24.0,0,0,3.0,13.0,0.0,0.0,0,0,0,0.0,1.0,0,6.0,20.0,0,0.0,31.0,149.0,371.0,0.004,0.014142857142857141,0.027142857142857142,10,가을,2020,3. 가을 (9~11월)
2020-10-24,10.7,16.6,5.9,43.0,0.0,3.6,9.3,10.0,21.0,7.0,0.037,0.01,0.5,0.003,10.700000000000001,0.3000000000000007,5.5,18.02230099996482,10.0,0,0,5.0,23.0,0,0,3.0,13.0,0.0,0.0,0,0,0,0.0,1.0,0,5.0,19.0,0,0.0,28.0,119.0,340.0,0.0038571428571428576,0.01357142857142857,0.028428571428571425,10,가을,2020,3. 가을 (9~11월)
2020-10-25,13.9,20.3,7.9,55.0,0.0,2.9,8.7,12.7,22.0,9.0,0.045,0.011,0.5,0.004,12.4,3.200000000000001,12.0,6.006940430313332,10.0,0,0,4.0,22.0,0,0,3.0,13.0,0.0,0.0,0,0,0,0.0,1.0,0,4.0,18.0,0,0.0,31.0,90.0,328.0,0.0038571428571428576,0.013428571428571429,0.03142857142857143,10,가을,2020,3. 가을 (9~11월)
2020-10-26,11.4,20.5,3.6,68.1,0.0,0.9,8.8,12.9,42.0,24.0,0.03,0.024,0.6,0.004,16.9,2.5,13.099999999999994,12.554016621517317,10.0,1,0,4.0,22.0,0,0,3.0,12.0,0.0,0.0,0,0,0,0.0,1.0,0,3.0,17.0,0,0.0,66.0,125.0,334.0,0.0037142857142857147,0.014714285714285713,0.031714285714285716,10,가을,2020,3. 가을 (9~11월)
2020-10-27,11.3,20.4,3.4,75.5,0.0,0.8,8.5,12.6,68.0,46.0,0.025,0.032,0.7,0.004,17.0,0.09999999999999964,7.400000000000006,10.381233067415456,10.0,1,0,4.0,22.0,1,0,3.0,12.0,0.0,0.0,1,0,0,0.0,1.0,1,3.0,17.0,1,0.004,114.0,211.0,388.0,0.0037142857142857147,0.017142857142857144,0.031285714285714285,10,가을,2020,3. 가을 (9~11월)
2020-10-28,14.4,21.0,8.4,59.0,0.0,1.7,3.9,14.7,76.0,50.0,0.037,0.028,0.7,0.006,12.6,3.0999999999999996,16.5,8.264583070750362,0.0,0,0,3.0,21.0,0,0,2.0,11.0,0.0,0.0,0,0,0,0.0,1.0,0,2.0,16.0,0,0.0,126.0,306.0,456.0,0.004,0.01842857142857143,0.03428571428571429,10,가을,2020,3. 가을 (9~11월)
2020-10-29,10.1,18.3,2.1,65.4,0.0,0.9,7.6,11.4,40.0,18.0,0.027,0.023,0.6,0.004,16.2,4.300000000000001,6.400000000000006,8.318854087753518,0.0,1,0,3.0,21.0,0,0,1.0,10.0,0.0,0.0,0,0,0,0.0,1.0,0,1.0,15.0,0,0.0,58.0,298.0,454.0,0.004,0.019714285714285712,0.033857142857142856,10,가을,2020,3. 가을 (9~11월)
